timestamp,count,aggregate
2023090,10,0
2023090,10,10
2023090,10,20
2023090,10,30
2023090,6,24
2023190,10,0
2023190,10,10
2023190,10,20
2023190,10,30
2023190,10,40
2023190,10,50
2023190,10,60
2023190,10,70
2023190,10,80
2023190,1,9
2023290,10,0
2023290,10,10
2023290,10,20
2023290,10,30
2023290,10,40
2023290,10,50
2023290,10,60
2023290,10,70
2023290,10,80
2023290,10,90
2023290,10,100
2023290,10,110
2023290,10,120
2023290,6,78
2023390,10,0
2023390,10,10
2023390,10,20
2023390,10,30
2023390,10,40
2023390,10,50
2023390,10,60
2023390,10,70
2023390,10,80
2023390,10,90
2023390,10,100
2023390,10,110
2023390,10,120
2023390,10,130
2023390,10,140
2023390,10,150
2023390,10,160
2023390,10,170
2023490,10,0
2023490,10,10
2023490,10,20
2023490,10,30
2023490,10,40
2023490,10,50
2023490,10,60
2023490,10,70
2023490,10,80
2023490,10,90
2023490,10,100
2023490,10,110
2023490,10,120
2023490,10,130
2023490,10,140
2023490,10,150
2023490,10,160
2023490,10,170
2023490,10,180
2023490,10,190
2023490,10,200
2023490,10,210
2023490,6,132
2023590,10,0
2023590,10,10
2023590,10,20
2023590,10,30
2023590,10,40
2023590,10,50
2023590,10,60
2023590,10,70
2023590,10,80
2023590,10,90
2023590,10,100
2023590,10,110
2023590,10,120
2023590,10,130
2023590,10,140
2023590,10,150
2023590,10,160
2023590,10,170
2023590,10,180
2023590,10,190
2023590,10,200
2023590,10,210
2023590,10,220
2023590,10,230
2023590,10,240
2023590,10,250
2023590,10,260
2023690,10,0
2023690,10,10
2023690,10,20
2023690,10,30
2023690,10,40
2023690,10,50
2023690,10,60
2023690,10,70
2023690,10,80
2023690,10,90
2023690,10,100
2023690,10,110
2023690,10,120
2023690,10,130
2023690,10,140
2023690,10,150
2023690,10,160
2023690,10,170
2023690,10,180
2023690,10,190
2023690,10,200
2023690,10,210
2023690,10,220
2023690,10,230
2023690,10,240
2023690,10,250
2023690,10,260
2023690,10,270
2023690,10,280
2023690,10,290
2023690,10,300
2023690,4,124
2023790,10,0
2023790,10,10
2023790,10,20
2023790,10,30
2023790,10,40
2023790,10,50
2023790,10,60
2023790,10,70
2023790,10,80
2023790,10,90
2023790,10,100
2023790,10,110
2023790,10,120
2023790,10,130
2023790,10,140
2023790,10,150
2023790,10,160
2023790,10,170
2023790,10,180
2023790,10,190
2023790,10,200
2023790,10,210
2023790,10,220
2023790,10,230
2023790,10,240
2023790,10,250
2023790,10,260
2023790,10,270
2023790,10,280
2023790,10,290
2023790,10,300
2023790,10,310
2023790,10,320
2023790,10,330
2023790,10,340
2023790,8,280
2023890,10,0
2023890,10,10
2023890,10,20
2023890,10,30
2023890,10,40
2023890,10,50
2023890,10,60
2023890,10,70
2023890,10,80
2023890,10,90
2023890,10,100
2023890,10,110
2023890,10,120
2023890,10,130
2023890,10,140
2023890,10,150
2023890,10,160
2023890,10,170
2023890,10,180
2023890,10,190
2023890,10,200
2023890,10,210
2023890,10,220
2023890,10,230
2023890,10,240
2023890,10,250
2023890,10,260
2023890,10,270
2023890,10,280
2023890,10,290
2023890,10,300
2023890,10,310
2023890,10,320
2023890,10,330
2023890,10,340
2023890,10,350
2023890,10,360
2023890,10,370
2023890,10,380
2023890,10,390
2023890,2,80
2023990,10,0
2023990,10,10
2023990,10,20
2023990,10,30
2023990,10,40
2023990,10,50
2023990,10,60
2023990,10,70
2023990,10,80
2023990,10,90
2023990,10,100
2023990,10,110
2023990,10,120
2023990,10,130
2023990,10,140
2023990,10,150
2023990,10,160
2023990,10,170
2023990,10,180
2023990,10,190
2023990,10,200
2023990,10,210
2023990,10,220
2023990,10,230
2023990,10,240
2023990,10,250
2023990,10,260
2023990,10,270
2023990,10,280
2023990,10,290
2023990,10,300
2023990,10,310
2023990,10,320
2023990,10,330
2023990,10,340
2023990,10,350
2023990,10,360
2023990,10,370
2023990,10,380
2023990,10,390
2023990,10,400
2023990,10,410
2023990,10,420
2023990,10,430
2023990,6,264
2024090,10,0
2024090,10,10
2024090,10,20
2024090,10,30
2024090,10,40
2024090,10,50
2024090,10,60
2024090,10,70
2024090,10,80
2024090,10,90
2024090,10,100
2024090,10,110
2024090,10,120
2024090,10,130
2024090,10,140
2024090,10,150
2024090,10,160
2024090,10,170
2024090,10,180
2024090,10,190
2024090,10,200
2024090,10,210
2024090,10,220
2024090,10,230
2024090,10,240
2024090,10,250
2024090,10,260
2024090,10,270
2024090,10,280
2024090,10,290
2024090,10,300
2024090,10,310
2024090,10,320
2024090,10,330
2024090,10,340
2024090,10,350
2024090,10,360
2024090,10,370
2024090,10,380
2024090,10,390
2024090,10,400
2024090,10,410
2024090,10,420
2024090,10,430
2024090,10,440
2024090,10,450
2024090,10,460
2024090,10,470
2024090,9,432
2024190,20,500
